registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,irinn,IN,India,ipv6,2001:df2:df40::/48,2001:df2:df40::,48,2023-08-29,,A9288BB3,ASHOK BROADBAND NETWORK SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:e040::/48,2001:df2:e040::,48,2023-08-29,,A928C357,Sanhati Infocom Services Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:e0c0::/48,2001:df2:e0c0::,48,2023-08-29,,A92FD7C8,Advika Web Developments Hosting Pvt Ltd
apnic,irinn,IN,India,ipv6,2401:2da0::/32,2401:2da0::,32,2023-08-29,,A927408B,Green Smart Infracon Private Limited
apnic,,IN,India,asn,AS151784,151784,1,2023-08-29,,A914233F,GRIDM CLOUD PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.38.218.0/23,103.38.218.0,512,2023-08-28,,A926003B,HEGHESCOM NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:de40::/48,2001:df2:de40::,48,2023-08-28,,A926003B,HEGHESCOM NETWORKS PRIVATE LIMITED
ripencc,,IN,India,asn,AS216395,216395,1,2023-08-28,,723fddaf-2ba5-462e-8ac5-bbe3df4d714f,HostBet Cloud Technologies Private Limited
apnic,irinn,IN,India,ipv4,103.23.92.0/23,103.23.92.0,512,2023-08-25,,A92DEE2F,Sky Fi Broadband Services Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:dac0::/48,2001:df2:dac0::,48,2023-08-25,,A92DEE2F,Sky Fi Broadband Services Private Limited
apnic,irinn,IN,India,ipv6,2401:2c60::/32,2401:2c60::,32,2023-08-25,,A921184C,Xd Network
apnic,irinn,IN,India,asn,AS151679,151679,1,2023-08-25,,A92A2F04,MILACRON INDIA PVT LTD
apnic,irinn,IN,India,asn,AS151680,151680,1,2023-08-25,,A92A1684,ERNAKULAM CORPORATE VENTURES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151681,151681,1,2023-08-25,,A9223D8B,ARTIFICIAL REALITY
apnic,irinn,IN,India,asn,AS151682,151682,1,2023-08-25,,A92AF773,SYMPHONY FINTECH SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151683,151683,1,2023-08-25,,A928592D,Smchonde Communication Pvt. Ltd.
apnic,irinn,IN,India,asn,AS151684,151684,1,2023-08-25,,A926E1C9,Go4server
apnic,irinn,IN,India,asn,AS151685,151685,1,2023-08-25,,A92C9E96,INNOVATIVE FIBER SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151686,151686,1,2023-08-25,,A92DA211,VEDINIRMALA BROADBAND PVT LTD
apnic,irinn,IN,India,asn,AS151687,151687,1,2023-08-25,,A9288908,SWASTIK NET COM
apnic,irinn,IN,India,asn,AS151688,151688,1,2023-08-25,,A928FDB5,UNM BROADBAND SERVICE PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151689,151689,1,2023-08-25,,A92812F8,WAY2NET IT SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151690,151690,1,2023-08-25,,A92213D6,FAB FIVE NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151691,151691,1,2023-08-25,,A923AA70,AMITEL INDIA PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151692,151692,1,2023-08-25,,A92752AB,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA
apnic,irinn,IN,India,asn,AS151693,151693,1,2023-08-25,,A928FBA9,WIRED2COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151694,151694,1,2023-08-25,,A9255DBA,SWS NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151695,151695,1,2023-08-25,,A92887D0,KARNET COMMUNICATIONS LIMITED
apnic,irinn,IN,India,asn,AS151696,151696,1,2023-08-25,,A92EAE7C,INSIGHTFUL IT SERVICES LLP
apnic,irinn,IN,India,asn,AS151697,151697,1,2023-08-25,,A925A8D6,TESCOM BUSINESS INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151698,151698,1,2023-08-25,,A92C51F1,GREEN WEB SOFTWARE DEVELOPMENT PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151699,151699,1,2023-08-25,,A9257D6C,FASTTECH NET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151700,151700,1,2023-08-25,,A92F737D,CHANNEL III INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151701,151701,1,2023-08-25,,A92F9E82,BHAVESH CABLE & INTERNET SERVICE PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151702,151702,1,2023-08-25,,A92D3D09,TAMILNADU FIBRENET CORPORATION LIMITED
apnic,irinn,IN,India,asn,AS151703,151703,1,2023-08-25,,A92484B4,DIVYATA TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,asn,AS151704,151704,1,2023-08-25,,A9247D98,BHARAT DATACENTER
apnic,irinn,IN,India,asn,AS151705,151705,1,2023-08-25,,A92DD107,Digital Network Pvt Ltd
apnic,irinn,IN,India,asn,AS151706,151706,1,2023-08-25,,A92365B1,HAZE INTERNET SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151707,151707,1,2023-08-25,,A928877F,Ethen Teleinfra Private Limited
apnic,irinn,IN,India,asn,AS151708,151708,1,2023-08-25,,A9280E36,Shreeom Infotel Private Limited
apnic,irinn,IN,India,asn,AS151709,151709,1,2023-08-25,,A9276C44,Vels Fibernet Private Limited
apnic,irinn,IN,India,asn,AS151710,151710,1,2023-08-25,,A927D597,Excite At Home Media Entertainment Limited
apnic,irinn,IN,India,asn,AS151711,151711,1,2023-08-25,,A92D7B0A,DAILY FANTASY TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151712,151712,1,2023-08-25,,A9291D9A,Multireach Broadband Services Private Limited
apnic,irinn,IN,India,asn,AS151713,151713,1,2023-08-25,,A9238222,Ultra Internet Services Private Limited
apnic,irinn,IN,India,asn,AS151714,151714,1,2023-08-25,,A92332E5,Datastream Networks Private Limited
apnic,irinn,IN,India,asn,AS151715,151715,1,2023-08-25,,A92CF020,SSN NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151716,151716,1,2023-08-25,,A9295FD9,BSES YAMUNA POWER LIMITED
apnic,irinn,IN,India,asn,AS151717,151717,1,2023-08-25,,A92B8704,Smartping Ai Private Limited
apnic,irinn,IN,India,asn,AS151718,151718,1,2023-08-25,,A92788EF,Dhuni Netsol Private Limited
apnic,irinn,IN,India,asn,AS151719,151719,1,2023-08-25,,A92537D0,TACT COMMUNICATION PVT LTD
apnic,irinn,IN,India,asn,AS151720,151720,1,2023-08-25,,A9253990,Drv Digital Network Private Limited
apnic,irinn,IN,India,asn,AS151721,151721,1,2023-08-25,,A9235C7A,Advik Communication Pvt Ltd
apnic,irinn,IN,India,asn,AS151722,151722,1,2023-08-25,,A924F14B,Palghar Network Private Limited
apnic,irinn,IN,India,asn,AS151723,151723,1,2023-08-25,,A92EBC25,Hlk Internet Services Private Limited
apnic,irinn,IN,India,asn,AS151724,151724,1,2023-08-25,,A92B66DB,Aktel Fiber Private Limited
apnic,irinn,IN,India,asn,AS151725,151725,1,2023-08-25,,A92F661D,Xebia Nds India Private Limited
apnic,irinn,IN,India,asn,AS151726,151726,1,2023-08-25,,A92EFC97,Gazon Fiber Private Limited
apnic,irinn,IN,India,asn,AS151727,151727,1,2023-08-25,,A9271513,Mangala Networks Private Limited
apnic,irinn,IN,India,asn,AS151728,151728,1,2023-08-25,,A921444E,Deelav Info Solutions Private Limited
apnic,irinn,IN,India,asn,AS151729,151729,1,2023-08-25,,A9213C07,Hdn Communications Pvt Ltd
apnic,irinn,IN,India,asn,AS151730,151730,1,2023-08-25,,A924205C,"Joint Director, Survey and Land Records"
apnic,irinn,IN,India,asn,AS151731,151731,1,2023-08-25,,A9210A6A,GENX BROADBAND SERVICES PVT LTD
apnic,irinn,IN,India,asn,AS151732,151732,1,2023-08-25,,A928A75E,ONREMOTE TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151733,151733,1,2023-08-25,,A922BB9C,DIRECTORATE OF EDCS
apnic,irinn,IN,India,asn,AS151734,151734,1,2023-08-25,,A92F3050,WEBYNE DATA CENTRE PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151735,151735,1,2023-08-25,,A9273922,Joy Computers Private Limited
apnic,irinn,IN,India,asn,AS151736,151736,1,2023-08-25,,A922507F,MANNDESHI GURU NET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151737,151737,1,2023-08-25,,A922C2F0,Kaushal Chilwal Network Pvt Ltd
apnic,irinn,IN,India,asn,AS151738,151738,1,2023-08-25,,A92F24C8,Creditaccess Grameen Limited
apnic,irinn,IN,India,asn,AS151739,151739,1,2023-08-25,,A9231A6E,CSIR FOURTH PARADIGM INSTITUTE
apnic,irinn,IN,India,asn,AS151740,151740,1,2023-08-25,,A918EDB2,Software Technology Park
apnic,irinn,IN,India,asn,AS151741,151741,1,2023-08-25,,A9279E1E,VORTEX NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151742,151742,1,2023-08-25,,A92583BF,SKY2HOME ENTERPRISES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151743,151743,1,2023-08-25,,A92DB017,CLOUDXON DATAINFRA SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151744,151744,1,2023-08-25,,A92505C4,YNET BROADBAND SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151745,151745,1,2023-08-25,,A92DEA5C,DAVA TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151746,151746,1,2023-08-25,,A9285CDA,Uv Enterprises
apnic,irinn,IN,India,asn,AS151747,151747,1,2023-08-25,,A92728A6,Parvez Cable Internet Broadband Private Limited
apnic,irinn,IN,India,asn,AS151748,151748,1,2023-08-25,,A918EDB2,Software Technology Park
apnic,irinn,IN,India,asn,AS151749,151749,1,2023-08-25,,A92C65E1,Virtel Communications Private Limited
apnic,irinn,IN,India,asn,AS151750,151750,1,2023-08-25,,A922834E,K-anandraj Inet Solutions Private Limited
apnic,irinn,IN,India,asn,AS151751,151751,1,2023-08-25,,A9288BB3,ASHOK BROADBAND NETWORK SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151752,151752,1,2023-08-25,,A924508A,ABUNETCONNECT INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,asn,AS151753,151753,1,2023-08-25,,A92129DA,NETWAY INFOTECH PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151754,151754,1,2023-08-25,,A92DEDBD,CJK KNOWLEDGEWORKS GLOBAL INDIA PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151755,151755,1,2023-08-25,,A92E3FB1,L&T Network Services Private Limited
apnic,irinn,IN,India,asn,AS151756,151756,1,2023-08-25,,A92781A6,CHAKDAHA CABLE AND BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151757,151757,1,2023-08-25,,A92ED19E,WEONE BROADAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151758,151758,1,2023-08-25,,A92EADE1,TATA UNISTORE LTD
apnic,irinn,IN,India,asn,AS151759,151759,1,2023-08-25,,A92572D5,R. K. Tech.
apnic,irinn,IN,India,asn,AS151760,151760,1,2023-08-25,,A92672D5,Fiberupindia Private Limited
apnic,irinn,IN,India,asn,AS151761,151761,1,2023-08-25,,A92A5A1D,JOITEX TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151762,151762,1,2023-08-25,,A9228A8E,IFFCO-TOKIO GENERAL INSURANCE COMPANY LIMITED
apnic,irinn,IN,India,asn,AS151763,151763,1,2023-08-25,,A923A49E,Patanjali Foods Limited
apnic,irinn,IN,India,asn,AS151764,151764,1,2023-08-25,,A9285D8C,Robust Pixel Connect Private Limited
apnic,irinn,IN,India,asn,AS151765,151765,1,2023-08-25,,A925B0EB,NAKODA NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151766,151766,1,2023-08-25,,A9255517,RailTel Corporation of India Ltd.
apnic,irinn,IN,India,asn,AS151767,151767,1,2023-08-25,,A9264218,Max Giga Fiber Private Limited
apnic,irinn,IN,India,asn,AS151768,151768,1,2023-08-25,,A927408B,Green Smart Infracon Private Limited
apnic,irinn,IN,India,asn,AS151769,151769,1,2023-08-25,,A926003B,HEGHESCOM NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS151770,151770,1,2023-08-25,,A92FA835,Nexflo Communications
apnic,irinn,IN,India,asn,AS151771,151771,1,2023-08-25,,A92C613B,Lupin Limited
apnic,irinn,IN,India,asn,AS151772,151772,1,2023-08-25,,A92DEE2F,Sky Fi Broadband Services Private Limited
apnic,irinn,IN,India,asn,AS151773,151773,1,2023-08-25,,A9273DEE,Reserve Bank Information Technology Pvt Ltd
apnic,irinn,IN,India,asn,AS151774,151774,1,2023-08-25,,A92BA7C1,Cloudlinks Technologies Pvt Ltd
apnic,irinn,IN,India,asn,AS151775,151775,1,2023-08-25,,A92B2A86,Galactic Internet Private Limited
apnic,irinn,IN,India,asn,AS151776,151776,1,2023-08-25,,A92CEF5F,Tbs Network
apnic,irinn,IN,India,asn,AS151777,151777,1,2023-08-25,,A9296251,Octel Infonet Private Limited
apnic,irinn,IN,India,asn,AS151778,151778,1,2023-08-25,,A9283B0B,TESSOLVE SEMICONDUCTOR PVT LTD
apnic,irinn,IN,India,ipv4,103.255.223.0/24,103.255.223.0,256,2023-08-24,,A92C613B,Lupin Limited
apnic,irinn,IN,India,ipv6,2001:df2:d840::/48,2001:df2:d840::,48,2023-08-24,,A923E990,JLINK INDIA
apnic,irinn,IN,India,ipv6,2001:df2:d8c0::/48,2001:df2:d8c0::,48,2023-08-24,,A92DC33A,Goodluck Broadband Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:d940::/48,2001:df2:d940::,48,2023-08-24,,A9263B22,Impirius Infratech Pvt. Ltd.
apnic,irinn,IN,India,ipv6,2401:2ba0::/32,2401:2ba0::,32,2023-08-24,,A92375CB,Sristi Sanchar Webnet Ltd.
apnic,,IN,India,ipv4,103.6.120.0/23,103.6.120.0,512,2023-08-23,,A91F4B3F,Malhotra Trading co
apnic,irinn,IN,India,ipv6,2001:df2:d640::/48,2001:df2:d640::,48,2023-08-23,,A92BEB5D,SHREE JI ASSOCIATES
apnic,irinn,IN,India,ipv6,2001:df2:d740::/48,2001:df2:d740::,48,2023-08-23,,A921061E,CHAMPARAN INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:d7c0::/48,2001:df2:d7c0::,48,2023-08-23,,A929342E,Skytech Broadband Private Limited
apnic,irinn,IN,India,ipv4,103.255.220.0/23,103.255.220.0,512,2023-08-22,,A92CC2BC,VIFAAN TRADING AND INVESTMENT SOLUTION PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.255.222.0/24,103.255.222.0,256,2023-08-22,,A921061E,CHAMPARAN INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:d5c0::/48,2001:df2:d5c0::,48,2023-08-22,,A92CC2BC,VIFAAN TRADING AND INVESTMENT SOLUTION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2401:2a20::/32,2401:2a20::,32,2023-08-22,,A9234449,Shirsty Internet Services Pvt Ltd
apnic,,IN,India,asn,AS151676,151676,1,2023-08-22,,A91F4B3F,Malhotra Trading co
apnic,,IN,India,ipv4,103.255.96.0/23,103.255.96.0,512,2023-08-21,,A9128C33,Aghreni Technologies Private Limited
apnic,irinn,IN,India,ipv4,103.255.134.0/23,103.255.134.0,512,2023-08-21,,A924392D,TECHNO FAQ DIGITAL MEDIA
apnic,irinn,IN,India,ipv6,2401:2960::/32,2401:2960::,32,2023-08-21,,A924392D,TECHNO FAQ DIGITAL MEDIA
apnic,,IN,India,ipv4,103.255.64.0/23,103.255.64.0,512,2023-08-20,,A91B33AE,Cloudware Technologies Private Limited
apnic,irinn,IN,India,ipv6,2401:2860::/32,2401:2860::,32,2023-08-18,,A929DD73,Shiv Nadar Institution of Eminence Deemed to be University
apnic,,IN,India,asn,AS151670,151670,1,2023-08-18,,A91DB808,CARRIER TECHNOLOGIES INDIA LIMITED
apnic,,IN,India,asn,AS151671,151671,1,2023-08-18,,A9128C33,Aghreni Technologies Private Limited
apnic,irinn,IN,India,ipv4,103.17.193.0/24,103.17.193.0,256,2023-08-17,,A9288120,SRMAK TECHNOLOGICAL SYSTEM PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.215.104.0/23,103.215.104.0,512,2023-08-17,,A92FFB32,NEXTLEVEL BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.215.106.0/23,103.215.106.0,512,2023-08-17,,A9297A8E,INFOLINK BROADBAND SERVICES PVT LTD
apnic,irinn,IN,India,ipv6,2401:27a0::/32,2401:27a0::,32,2023-08-17,,A92AB3C7,Ookla Telecom Pvt.ltd
apnic,irinn,IN,India,ipv6,2401:27e0::/32,2401:27e0::,32,2023-08-17,,A92FFB32,NEXTLEVEL BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2401:2820::/32,2401:2820::,32,2023-08-17,,A9297A8E,INFOLINK BROADBAND SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,103.255.2.0/23,103.255.2.0,512,2023-08-16,,A921C671,DPS TELECOM OPC PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:d1c0::/48,2001:df2:d1c0::,48,2023-08-16,,A922C20B,SINGH TELEVENTURES PVT LTD
apnic,irinn,IN,India,ipv6,2001:df2:d2c0::/48,2001:df2:d2c0::,48,2023-08-16,,A92D9F01,Bits N Bytes Solutions
apnic,irinn,IN,India,ipv6,2001:df2:d340::/48,2001:df2:d340::,48,2023-08-16,,A92E229C,Paltech Info Services Pvt Ltd
ripencc,,IN,India,asn,AS216452,216452,1,2023-08-16,,0fd8e90c-7f92-417c-b8d3-fc6f0e232b8e,Edvin Basil Samuval
apnic,,IN,India,ipv4,103.252.243.0/24,103.252.243.0,256,2023-08-14,,A91530ED,SAVEX TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.253.178.0/24,103.253.178.0,256,2023-08-14,,A92FAC23,Tyche Digital Network Private Limited
apnic,,IN,India,ipv4,103.253.179.0/24,103.253.179.0,256,2023-08-14,,A91839CF,Goldman Sachs Services Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:d140::/48,2001:df2:d140::,48,2023-08-14,,A92FAC23,Tyche Digital Network Private Limited
apnic,irinn,IN,India,ipv4,103.252.240.0/23,103.252.240.0,512,2023-08-12,,A92D125B,FUTURE NETSANCHAR LIMITED
apnic,irinn,IN,India,ipv4,103.252.242.0/24,103.252.242.0,256,2023-08-12,,A9232C2E,GEEKYANTS INDIA PVT LTD
apnic,irinn,IN,India,ipv6,2401:2560::/32,2401:2560::,32,2023-08-12,,A92178F8,Planet Wi Fi Private Limited
apnic,irinn,IN,India,ipv6,2401:25a0::/32,2401:25a0::,32,2023-08-12,,A9298E37,Digital Network Associates Pvt Ltd
apnic,irinn,IN,India,ipv4,103.252.192.0/23,103.252.192.0,512,2023-08-11,,A9271624,DEEPCLOUD PRIVATE LIMITED
apnic,,IN,India,ipv6,2401:24a0::/32,2401:24a0::,32,2023-08-11,,A912ACC3,Alegra Communication Private Limited
apnic,irinn,IN,India,ipv6,2401:24e0::/32,2401:24e0::,32,2023-08-11,,A9271624,DEEPCLOUD PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS9437,9437,1,2023-08-11,,A92591B0,NIXI
apnic,irinn,IN,India,asn,AS9442,9442,1,2023-08-11,,A92591B0,NIXI
apnic,,IN,India,asn,AS151666,151666,1,2023-08-11,,A91530ED,SAVEX TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.252.180.0/23,103.252.180.0,512,2023-08-10,,A9296932,ZEACLOUD SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.252.182.0/23,103.252.182.0,512,2023-08-10,,A927A177,VEENO COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:cf40::/48,2001:df2:cf40::,48,2023-08-10,,A923E6C4,ZAK NETWORKS INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2401:2460::/32,2401:2460::,32,2023-08-10,,A9296932,ZEACLOUD SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.251.68.0/24,103.251.68.0,256,2023-08-09,,A927E4CC,Alphagrep Securities Pvt Ltd
apnic,irinn,IN,India,ipv4,103.251.70.0/23,103.251.70.0,512,2023-08-09,,A922242A,EXOTEL TECHCOM PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.251.252.0/23,103.251.252.0,512,2023-08-09,,A92E19DE,Writer Business Services Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:cdc0::/48,2001:df2:cdc0::,48,2023-08-09,,A92B5D99,Shimla Broadband Private Limited
apnic,irinn,IN,India,ipv6,2001:df2:ce40::/48,2001:df2:ce40::,48,2023-08-09,,A922C4E7,Hiox Softwares Private Limited
apnic,,IN,India,asn,AS151661,151661,1,2023-08-09,,A91839CF,Goldman Sachs Services Private Limited
apnic,irinn,IN,India,ipv4,103.250.108.0/23,103.250.108.0,512,2023-08-08,,A92A1419,SRESTHA FIBERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.250.110.0/23,103.250.110.0,512,2023-08-08,,A9214614,ANGEL INTERWEBS PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.250.120.0/23,103.250.120.0,512,2023-08-08,,A9271FC8,WAYAR NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:cb40::/48,2001:df2:cb40::,48,2023-08-08,,A92C3F83,WEB STAR
apnic,irinn,IN,India,ipv6,2001:df2:cbc0::/48,2001:df2:cbc0::,48,2023-08-08,,A92A1419,SRESTHA FIBERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:cc40::/48,2001:df2:cc40::,48,2023-08-08,,A925308A,SRIDEVI DIGITAL MEDIA
apnic,irinn,IN,India,ipv6,2001:df4:db02::/47,2001:df4:db02::,47,2023-08-08,,A92FB8A4,ARICHWAL IT SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.248.240.0/23,103.248.240.0,512,2023-08-07,,A92F39EF,CSC E GOVERNANCE SERVICES INDIA LIMITED
apnic,irinn,IN,India,ipv4,103.248.242.0/23,103.248.242.0,512,2023-08-07,,A92325B1,SPEED TOUCH PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.249.196.0/23,103.249.196.0,512,2023-08-07,,A92910B1,CHARLIEBOY NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:c8c0::/48,2001:df2:c8c0::,48,2023-08-07,,A92325B1,SPEED TOUCH PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:c940::/48,2001:df2:c940::,48,2023-08-07,,A92D8641,Aniruddha skyline web service
apnic,irinn,IN,India,ipv6,2401:21a0::/32,2401:21a0::,32,2023-08-07,,A92F39EF,CSC E GOVERNANCE SERVICES INDIA LIMITED
apnic,irinn,IN,India,ipv4,103.247.241.0/24,103.247.241.0,256,2023-08-04,,A926AD0E,Indiqus Technologies Private Limited
apnic,irinn,IN,India,ipv4,103.247.80.0/23,103.247.80.0,512,2023-08-03,,A92AB46E,SHINE NETWORK
apnic,irinn,IN,India,ipv6,2001:df2:c5c0::/48,2001:df2:c5c0::,48,2023-08-03,,A924F8D6,Vision Hi-speed Technology Pvt.ltd.
apnic,irinn,IN,India,ipv6,2001:df2:c640::/48,2001:df2:c640::,48,2023-08-03,,A92CC880,s v internet
apnic,irinn,IN,India,ipv6,2001:df2:c6c0::/48,2001:df2:c6c0::,48,2023-08-03,,A92AB46E,SHINE NETWORK
apnic,irinn,IN,India,ipv6,2001:df4:db01::/48,2001:df4:db01::,48,2023-08-03,,A92FB8A4,ARICHWAL IT SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.246.75.0/24,103.246.75.0,256,2023-08-02,,A929CEDE,Qualitykiosk Technologies Pvt Ltd
apnic,irinn,IN,India,ipv6,2001:df2:c3c0::/48,2001:df2:c3c0::,48,2023-08-02,,A92BA223,Nddr Infotech Pvt.ltd.
apnic,irinn,IN,India,ipv6,2001:df2:c440::/48,2001:df2:c440::,48,2023-08-02,,A927152D,Skyline Broadband Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.245.170.0/23,103.245.170.0,512,2023-08-01,,A928B6C0,ERAFAV RETAIL INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.246.60.0/23,103.246.60.0,512,2023-08-01,,A9263B4D,CELESTIAL LINK PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.246.62.0/23,103.246.62.0,512,2023-08-01,,A9241C9D,SPECTRUM WIFIINTERNET WORLD INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2401:1ee0::/32,2401:1ee0::,32,2023-08-01,,A9241C9D,SPECTRUM WIFIINTERNET WORLD INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.244.94.0/23,103.244.94.0,512,2023-07-28,,A9245ED0,ARV INFOMEDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.244.224.0/23,103.244.224.0,512,2023-07-28,,A92B689C,BALAJI DIGICOM
apnic,irinn,IN,India,ipv6,2001:df2:c140::/48,2001:df2:c140::,48,2023-07-28,,A92B689C,BALAJI DIGICOM
apnic,irinn,IN,India,ipv4,103.244.20.0/23,103.244.20.0,512,2023-07-27,,A92D58C6,XLOUD TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.244.22.0/24,103.244.22.0,256,2023-07-27,,A9273120,MARVELL INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.244.24.0/23,103.244.24.0,512,2023-07-27,,A92C38D6,ADY APPAREL PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:bf40::/48,2001:df2:bf40::,48,2023-07-27,,A92D58C6,XLOUD TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.243.228.0/24,103.243.228.0,256,2023-07-26,,A928792E,MEGHLINK INDIA LLP
apnic,irinn,IN,India,ipv4,103.243.229.0/24,103.243.229.0,256,2023-07-26,,A92EB379,IOPEX TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.243.230.0/23,103.243.230.0,512,2023-07-26,,A9250157,DEVINE SPARKLE PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.243.232.0/24,103.243.232.0,256,2023-07-26,,A9288120,SRMAK TECHNOLOGICAL SYSTEM PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:bd40::/47,2001:df2:bd40::,47,2023-07-26,,A92A70AA,SRI SAI COMMUNICATION AND INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:be40::/48,2001:df2:be40::,48,2023-07-26,,A9250157,DEVINE SPARKLE PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:bec0::/48,2001:df2:bec0::,48,2023-07-26,,A9288120,SRMAK TECHNOLOGICAL SYSTEM PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df2:d101::/48,2001:df2:d101::,48,2023-07-26,,A9234858,The Kalupur Commercial Co-operative Bank Limited
